"pais_codigo","pais_nombre","provincia_codigo","provincia_nombre","ciudad_codigo","ciudad_nombre"
"AR","Argentina","42","La Pampa","42105010","Agustoni"
"AR","Argentina","42","La Pampa","42105030","General Pico"
"AR","Argentina","42","La Pampa","42105040","Speluzzi"
"AR","Argentina","42","La Pampa","42105050","Trebolares"
"AR","Argentina","42","La Pampa","42119040","Quemú Quemú"
"AR","Argentina","42","La Pampa","42126010","Caleufú"
"AR","Argentina","42","La Pampa","42126040","Parera"
"AR","Argentina","42","La Pampa","42133020","Alta Italia"
"AR","Argentina","42","La Pampa","42133040","Embajador Martini"
"AR","Argentina","42","La Pampa","42133050","Falucho"
"AR","Argentina","42","La Pampa","42133060","Ingeniero Luiggi"
"AR","Argentina","42","La Pampa","42133070","Ojeda"
"AR","Argentina","42","La Pampa","42133080","Realicó"
"AR","Argentina","42","La Pampa","42147010","Arata"
"AR","Argentina","42","La Pampa","42147020","Metileo"
"AR","Argentina","42","La Pampa","42147030","Trenel"
"AR","Argentina","14","Córdoba","14028010","Alto de los Quebrachos"
"AR","Argentina","14","Córdoba","14028080","Guanaco Muerto"
"AR","Argentina","14","Córdoba","14028100","La Batea"
"AR","Argentina","14","Córdoba","14028140","Los Chañaritos"
"AR","Argentina","14","Córdoba","14049030","Chuña"
"AR","Argentina","14","Córdoba","14049050","Deán Funes"
"AR","Argentina","14","Córdoba","14049080","Los Pozos"
"AR","Argentina","14","Córdoba","14049090","Olivares de San Nicolás"
"AR","Argentina","14","Córdoba","14049100","Quilino"
"AR","Argentina","14","Córdoba","14049110","San Pedro de Toyos"
"AR","Argentina","14","Córdoba","14112010","Cerro Colorado"
"AR","Argentina","14","Córdoba","14112020","Chañar Viejo"
"AR","Argentina","14","Córdoba","14112030","Eufrasio Loza"
"AR","Argentina","14","Córdoba","14112040","Gutemberg"
"AR","Argentina","14","Córdoba","14112060","Los Hoyos"
"AR","Argentina","14","Córdoba","14112070","Puesto de Castro"
"AR","Argentina","14","Córdoba","14112080","Rayo Cortado"
"AR","Argentina","14","Córdoba","14112090","San Pedro de Gütemberg"
"AR","Argentina","14","Córdoba","14112100","Santa Elena"
"AR","Argentina","14","Córdoba","14112110","Sebastián Elcano"
"AR","Argentina","14","Córdoba","14112120","Villa Candelaria"
"AR","Argentina","14","Córdoba","14112130","Villa de María"
"AR","Argentina","14","Córdoba","14154010","Caminiaga"
"AR","Argentina","14","Córdoba","14154030","Chuña Huasi"
"AR","Argentina","14","Córdoba","14154040","Pozo Nuevo"
"AR","Argentina","14","Córdoba","14154050","San Francisco del Chañar"
"AR","Argentina","14","Córdoba","14168100","Simbolar"
"AR","Argentina","14","Córdoba","14175020","Churqui Cañada"
"AR","Argentina","14","Córdoba","14175030","El Rodeo"
"AR","Argentina","14","Córdoba","14175040","El Tuscal"
"AR","Argentina","14","Córdoba","14175050","Las Arrias"
"AR","Argentina","14","Córdoba","14175060","Lucio V. Mansilla"
"AR","Argentina","14","Córdoba","14175070","Rosario del Saladillo"
"AR","Argentina","14","Córdoba","14175080","San José de la Dormida"
"AR","Argentina","14","Córdoba","14175090","San José de las Salinas"
"AR","Argentina","14","Córdoba","14175100","San Pedro Norte"
"AR","Argentina","14","Córdoba","14175110","Villa Tulumba"
"AR","Argentina","86","Santiago del Estero","86126020","Sol de Julio"
"AR","Argentina","22","Chaco","22007040","Río Muerto"
"AR","Argentina","22","Chaco","22063030","El Sauzalito"
"AR","Argentina","22","Chaco","22063050","Fuerte Esperanza"
"AR","Argentina","34","Formosa","34007007","La Rinconada"
"AR","Argentina","34","Formosa","34007030","Pozo de Maza"
"AR","Argentina","34","Formosa","34007050","Vaca Perdida"
"AR","Argentina","34","Formosa","34028010","Ingeniero Guillermo N. Juárez"
"AR","Argentina","34","Formosa","34063010","El Potrillo"
"AR","Argentina","34","Formosa","34063020","General Mosconi"
"AR","Argentina","34","Formosa","34063030","El Quebracho"
"AR","Argentina","66","Salta","66133010","Alto de la Sierra"
"AR","Argentina","66","Salta","66133020","Capitán Juan Pagé"
"AR","Argentina","66","Salta","66133050","Los Blancos"
"AR","Argentina","86","Santiago del Estero","86014020","Coronel Manuel L. Rico"
"AR","Argentina","86","Santiago del Estero","86014030","Donadeu"
"AR","Argentina","86","Santiago del Estero","86014010","Campo Gallo"
"AR","Argentina","86","Santiago del Estero","86056030","Los Pirpintos"
"AR","Argentina","86","Santiago del Estero","86056050","Monte Quemado"
"AR","Argentina","86","Santiago del Estero","86056040","Los Tigres"
"AR","Argentina","86","Santiago del Estero","86056010","El Caburé"
"AR","Argentina","86","Santiago del Estero","86119040","Hernán Mejía Miraval"
"AR","Argentina","86","Santiago del Estero","86119090","Pueblo Pablo Torelo"
"AR","Argentina","86","Santiago del Estero","86119020","Alhuampa"
"AR","Argentina","86","Santiago del Estero","86119030","Hasse"
"AR","Argentina","86","Santiago del Estero","86119130","Weisburd"
"AR","Argentina","86","Santiago del Estero","86119010","Aerolito"
"AR","Argentina","86","Santiago del Estero","86119120","Tintina"
"AR","Argentina","14","Córdoba","14007010","Amboy"
"AR","Argentina","14","Córdoba","14007020","Arroyo San Antonio"
"AR","Argentina","14","Córdoba","14007030","Cañada del Sauce"
"AR","Argentina","14","Córdoba","14007050","El Corcovado - El Torreón"
"AR","Argentina","14","Córdoba","14007055","El Durazno"
"AR","Argentina","14","Córdoba","14007060","Embalse"
"AR","Argentina","14","Córdoba","14007070","La Cruz"
"AR","Argentina","14","Córdoba","14007080","La Cumbrecita"
"AR","Argentina","14","Córdoba","14007090","Las Bajadas"
"AR","Argentina","14","Córdoba","14007100","Las Caleras"
"AR","Argentina","14","Córdoba","14007110","Los Cóndores"
"AR","Argentina","14","Córdoba","14007120","Los Molinos"
"AR","Argentina","14","Córdoba","14007130","Los Reartes"
"AR","Argentina","06","Buenos Aires","06476030","Lobería"
"AR","Argentina","06","Buenos Aires","06014020","De La Garma"
"AR","Argentina","14","Córdoba","14007140","Lutti"
"AR","Argentina","14","Córdoba","14007160","Parque Calmayo"
"AR","Argentina","14","Córdoba","14007170","Río de los Sauces"
"AR","Argentina","14","Córdoba","14007180","San Agustín"
"AR","Argentina","14","Córdoba","14007190","San Ignacio (Loteo San Javier)"
"AR","Argentina","14","Córdoba","14007210","Santa Rosa de Calamuchita"
"AR","Argentina","14","Córdoba","14007220","Segunda Usina"
"AR","Argentina","14","Córdoba","14007230","Solar de los Molinos"
"AR","Argentina","74","San Luis","74049060","Merlo"
"AR","Argentina","14","Córdoba","14007240","Villa Alpina"
"AR","Argentina","14","Córdoba","14007250","Villa Amancay"
"AR","Argentina","14","Córdoba","14007260","Villa Berna"
"AR","Argentina","14","Córdoba","14007270","Villa Ciudad Parque Los Reartes"
"AR","Argentina","14","Córdoba","14007290","Villa del Dique"
"AR","Argentina","14","Córdoba","14007300","Villa El Tala"
"AR","Argentina","14","Córdoba","14007310","Villa General Belgrano"
"AR","Argentina","14","Córdoba","14007320","Villa La Rivera"
"AR","Argentina","14","Córdoba","14007330","Villa Quillinzo"
"AR","Argentina","14","Córdoba","14007340","Villa Rumipal"
"AR","Argentina","14","Córdoba","14007360","Villa Yacanto"
"AR","Argentina","14","Córdoba","14098030","Alcira Gigena"
"AR","Argentina","14","Córdoba","14098040","Alpa Corral"
"AR","Argentina","14","Córdoba","14098050","Berrotarán"
"AR","Argentina","14","Córdoba","14098090","Coronel Baigorria"
"AR","Argentina","14","Córdoba","14098110","Elena"
"AR","Argentina","14","Córdoba","14098160","Las Albahacas"
"AR","Argentina","14","Córdoba","14098300","Villa El Chacay"
"AR","Argentina","14","Córdoba","14126020","Arroyo Los Patos"
"AR","Argentina","14","Córdoba","14126050","Las Calles"
"AR","Argentina","14","Córdoba","14126070","Las Rabonas"
"AR","Argentina","14","Córdoba","14126090","Mina Clavero"
"AR","Argentina","14","Córdoba","14126110","Nono"
"AR","Argentina","14","Córdoba","14126160","San Pedro"
"AR","Argentina","14","Córdoba","14126180","Sauce Arriba"
"AR","Argentina","14","Córdoba","14126200","Villa Cura Brochero"
"AR","Argentina","14","Córdoba","14133010","Conlara"
"AR","Argentina","14","Córdoba","14133060","La Paz"
"AR","Argentina","14","Córdoba","14133070","La Población"
"AR","Argentina","14","Córdoba","14133090","La Travesía"
"AR","Argentina","14","Córdoba","14133100","Las Tapias"
"AR","Argentina","14","Córdoba","14133120","Los Hornillos"
"AR","Argentina","14","Córdoba","14133150","Luyaba"
"AR","Argentina","14","Córdoba","14133170","San Javier y Yacanto"
"AR","Argentina","14","Córdoba","14133190","Villa de las Rosas"
"AR","Argentina","14","Córdoba","14133210","Villa La Viña"
"AR","Argentina","14","Córdoba","14147020","Anisacate"
"AR","Argentina","14","Córdoba","14147080","Despeñaderos"
"AR","Argentina","14","Córdoba","14147090","Dique Chico"
"AR","Argentina","14","Córdoba","14147115","José de la Quintana"
"AR","Argentina","14","Córdoba","14147120","La Boca del Río"
"AR","Argentina","14","Córdoba","14147150","La Paisanita"
"AR","Argentina","14","Córdoba","14147170","La Rancherita y Las Cascadas"
"AR","Argentina","14","Córdoba","14147180","La Serranita"
"AR","Argentina","14","Córdoba","14147220","Monte Ralo"
"AR","Argentina","14","Córdoba","14147230","Potrero de Garay"
"AR","Argentina","14","Córdoba","14147250","San Clemente"
"AR","Argentina","14","Córdoba","14147300","Valle de Anisacate"
"AR","Argentina","14","Córdoba","14147310","Villa Ciudad de América"
"AR","Argentina","14","Córdoba","14147330","Villa La Bolsa"
"AR","Argentina","14","Córdoba","14147340","Villa Los Aromos"
"AR","Argentina","14","Córdoba","14147360","Villa San Isidro"
"AR","Argentina","14","Córdoba","14161010","Almafuerte"
"AR","Argentina","74","San Luis","74028010","Concarán"
"AR","Argentina","74","San Luis","74028080","Villa del Carmen"
"AR","Argentina","74","San Luis","74028020","Cortaderas"
"AR","Argentina","74","San Luis","74028040","Papagayos"
"AR","Argentina","74","San Luis","74049010","Carpintería"
"AR","Argentina","74","San Luis","74049050","Los Molles"
"AR","Argentina","14","Córdoba","14014010","Córdoba"
"AR","Argentina","14","Córdoba","14021050","Colonia Caroya"
"AR","Argentina","14","Córdoba","14021060","Colonia Tirolesa"
"AR","Argentina","14","Córdoba","14021070","Colonia Vicente Agüero"
"AR","Argentina","14","Córdoba","14021075","Villa Corazón de María"
"AR","Argentina","14","Córdoba","14021130","General Paz"
"AR","Argentina","14","Córdoba","14021140","Jesús María"
"AR","Argentina","14","Córdoba","14021170","La Puerta"
"AR","Argentina","14","Córdoba","14021190","Malvinas Argentinas"
"AR","Argentina","14","Córdoba","14021210","Mi Granja"
"AR","Argentina","14","Córdoba","14021270","Tinoco"
"AR","Argentina","14","Córdoba","14021310","Parque Norte - Ciudad de los Niños - Guiñazú Norte"
"AR","Argentina","14","Córdoba","14021320","Villa Los Llanos - Juárez Celman"
"AR","Argentina","14","Córdoba","14105010","Atahona"
"AR","Argentina","14","Córdoba","14105020","Cañada de Machado"
"AR","Argentina","14","Córdoba","14105030","Capilla de los Remedios"
"AR","Argentina","14","Córdoba","14105040","Chalacea"
"AR","Argentina","14","Córdoba","14105050","Colonia Las Cuatro Esquinas"
"AR","Argentina","14","Córdoba","14105060","Diego de Rojas"
"AR","Argentina","14","Córdoba","14105070","El Alcalde"
"AR","Argentina","14","Córdoba","14105080","El Crispín"
"AR","Argentina","14","Córdoba","14105090","Esquina"
"AR","Argentina","14","Córdoba","14105100","Kilómetro 658"
"AR","Argentina","14","Córdoba","14105120","La Posta"
"AR","Argentina","14","Córdoba","14105140","La Quinta"
"AR","Argentina","14","Córdoba","14105150","Las Gramillas"
"AR","Argentina","14","Córdoba","14105160","Las Saladas"
"AR","Argentina","14","Córdoba","14105170","Maquinista Gallini"
"AR","Argentina","14","Córdoba","14105180","Monte del Rosario"
"AR","Argentina","14","Córdoba","14105190","Montecristo"
"AR","Argentina","14","Córdoba","14105200","Obispo Trejo"
"AR","Argentina","14","Córdoba","14105210","Piquillín"
"AR","Argentina","14","Córdoba","14105220","Plaza de Mercedes"
"AR","Argentina","14","Córdoba","14105230","Pueblo Comechingones"
"AR","Argentina","14","Córdoba","14105240","Río Primero"
"AR","Argentina","14","Córdoba","14105250","Sagrada Familia"
"AR","Argentina","14","Córdoba","14105260","Santa Rosa de Río Primero"
"AR","Argentina","14","Córdoba","14119010","Calchín"
"AR","Argentina","14","Córdoba","14119020","Calchín Oeste"
"AR","Argentina","14","Córdoba","14119030","Capilla del Carmen"
"AR","Argentina","14","Córdoba","14119050","Colazo"
"AR","Argentina","14","Córdoba","14119060","Colonia Videla"
"AR","Argentina","14","Córdoba","14119070","Costasacate"
"AR","Argentina","14","Córdoba","14119080","Impira"
"AR","Argentina","14","Córdoba","14119090","Laguna Larga"
"AR","Argentina","14","Córdoba","14119100","Las Junturas"
"AR","Argentina","14","Córdoba","14119120","Luque"
"AR","Argentina","14","Córdoba","14119130","Manfredi"
"AR","Argentina","14","Córdoba","14119140","Matorrales"
"AR","Argentina","14","Córdoba","14119150","Oncativo"
"AR","Argentina","14","Córdoba","14119160","Pilar"
"AR","Argentina","14","Córdoba","14119180","Rincón"
"AR","Argentina","14","Córdoba","14119190","Río Segundo"
"AR","Argentina","14","Córdoba","14119200","Santiago Temple"
"AR","Argentina","14","Córdoba","14119210","Villa del Rosario"
"AR","Argentina","14","Córdoba","14140400","Tránsito"
"AR","Argentina","14","Córdoba","14140430","Villa del Tránsito"
"AR","Argentina","14","Córdoba","14147060","Caseros Centro"
"AR","Argentina","14","Córdoba","14147200","Lozada"
"AR","Argentina","14","Córdoba","14147270","Socavones"
"AR","Argentina","14","Córdoba","14147280","Toledo"
"AR","Argentina","14","Córdoba","14161020","Colonia Almada"
"AR","Argentina","14","Córdoba","14161030","Corralito"
"AR","Argentina","14","Córdoba","14161100","Los Zorros"
"AR","Argentina","14","Córdoba","14161110","Oliva"
"AR","Argentina","14","Córdoba","14168010","Candelaria Sur"
"AR","Argentina","14","Córdoba","14168020","Cañada de Luque"
"AR","Argentina","14","Córdoba","14168030","Capilla de Sitón"
"AR","Argentina","14","Córdoba","14168070","Los Mistoles"
"AR","Argentina","14","Córdoba","14168090","Sarmiento"
"AR","Argentina","14","Córdoba","14168110","Sinsacate"
"AR","Argentina","14","Córdoba","14168120","Villa del Totoral"
"AR","Argentina","50","Mendoza","50014010","Bowen"
"AR","Argentina","50","Mendoza","50014020","Carmensa"
"AR","Argentina","50","Mendoza","50014030","General Alvear"
"AR","Argentina","50","Mendoza","50014040","Los Compartos"
"AR","Argentina","50","Mendoza","50042010","Desaguadero"
"AR","Argentina","50","Mendoza","50042030","Villa Antigua"
"AR","Argentina","50","Mendoza","50042020","La Paz"
"AR","Argentina","50","Mendoza","50105190","Real del Padre"
"AR","Argentina","74","San Luis","74014010","La Calera"
"AR","Argentina","74","San Luis","74014030","Villa de la Quebrada"
"AR","Argentina","74","San Luis","74014020","Nogolí"
"AR","Argentina","74","San Luis","74021025","Estancia Grande"
"AR","Argentina","74","San Luis","74021020","El Trapiche"
"AR","Argentina","74","San Luis","74021060","La Toma"
"AR","Argentina","74","San Luis","74021090","Saladillo"
"AR","Argentina","74","San Luis","74021050","La Florida"
"AR","Argentina","74","San Luis","74035060","San José del Morro"
"AR","Argentina","74","San Luis","74035070","Villa Mercedes"
"AR","Argentina","74","San Luis","74035080","Villa Reynolds"
"AR","Argentina","74","San Luis","74042140","Unión"
"AR","Argentina","74","San Luis","74035055","Nación Ranquel"
"AR","Argentina","74","San Luis","74035020","Juan Llerena"
"AR","Argentina","74","San Luis","74035050","Lavaisse"
"AR","Argentina","74","San Luis","74042110","Nahuel Mapá"
"AR","Argentina","74","San Luis","74042050","Buena Esperanza"
"AR","Argentina","74","San Luis","74042060","Fortín El Patria"
"AR","Argentina","74","San Luis","74042070","Fortuna"
"AR","Argentina","74","San Luis","74042130","Nueva Galia"
"AR","Argentina","74","San Luis","74042120","Navia"
"AR","Argentina","74","San Luis","74042040","Batavia"
"AR","Argentina","74","San Luis","74042030","Bagual"
"AR","Argentina","74","San Luis","74056120","Potrero de los Funes"
"AR","Argentina","74","San Luis","74056010","Alto Pelado"
"AR","Argentina","74","San Luis","74056050","Cazador"
"AR","Argentina","74","San Luis","74056160","Zanjitas"
"AR","Argentina","74","San Luis","74056105","La Punta"
"AR","Argentina","74","San Luis","74056040","Beazley"
"AR","Argentina","74","San Luis","74056020","Alto Pencoso"
"AR","Argentina","74","San Luis","74063050","Paso Grande"
"AR","Argentina","42","La Pampa","42042010","Gobernador Duval"
"AR","Argentina","42","La Pampa","42042020","Puelches"
"AR","Argentina","42","La Pampa","42063010","Algarrobo del Águila"
"AR","Argentina","42","La Pampa","42091020","Limay Mahuida"
"AR","Argentina","42","La Pampa","42098050","Victorica"
"AR","Argentina","42","La Pampa","42112010","Puelén"
"AR","Argentina","42","La Pampa","42112005","Casa de Piedra"
"AR","Argentina","42","La Pampa","42112020","25 de Mayo"
"AR","Argentina","42","La Pampa","42154020","Chacharramendi"
"AR","Argentina","50","Mendoza","50077010","Agua Escondida"
"AR","Argentina","58","Neuquén","58035060","Mari Menuco"
"AR","Argentina","58","Neuquén","58035130","Vista Alegre Norte"
"AR","Argentina","58","Neuquén","58091040","Rincón de los Sauces"
"AR","Argentina","58","Neuquén","58091030","Octavio Pico"
"AR","Argentina","62","Río Negro","62042297","Barrio Pinar"
"AR","Argentina","62","Río Negro","62042360","Catriel"
"AR","Argentina","62","Río Negro","62042500","Península Ruca Co"
"AR","Argentina","62","Río Negro","62042030","Barda del Medio"
"AR","Argentina","66","Salta","66056110","General Mosconi"
"AR","Argentina","66","Salta","66056180","Padre Lozano"
"AR","Argentina","66","Salta","66056230","Tobantirenda"
"AR","Argentina","66","Salta","66056070","Coronel Cornejo"
"AR","Argentina","66","Salta","66056030","Campichuelo"
"AR","Argentina","66","Salta","66056220","Tartagal"
"AR","Argentina","66","Salta","66056060","Carboncito"
"AR","Argentina","66","Salta","66056010","Aguaray"
"AR","Argentina","66","Salta","66056040","Campo Durán"
"AR","Argentina","66","Salta","66056050","Capiazuti"
"AR","Argentina","66","Salta","66056080","Dragones"
"AR","Argentina","66","Salta","66056100","General Ballivián"
"AR","Argentina","66","Salta","66056120","Hickman"
"AR","Argentina","66","Salta","66056150","Misión Kilómetro 6"
"AR","Argentina","66","Salta","66056170","Pacará"
"AR","Argentina","66","Salta","66056190","Piquirenda"
"AR","Argentina","66","Salta","66056240","Tranquitas"
"AR","Argentina","66","Salta","66056090","Embarcación"
"AR","Argentina","66","Salta","66056130","Misión Chaqueña"
"AR","Argentina","66","Salta","66056200","Profesor Salvador Mazza"
"AR","Argentina","66","Salta","66056250","Yacuy"
"AR","Argentina","66","Salta","66126010","Aguas Blancas"
"AR","Argentina","66","Salta","66126030","El Tabacal"
"AR","Argentina","66","Salta","66126020","Colonia Santa Rosa"
"AR","Argentina","66","Salta","66126040","Hipólito Yrigoyen"
"AR","Argentina","66","Salta","66126070","San Ramón de la Nueva Orán"
"AR","Argentina","66","Salta","66126060","Pichanal"
"AR","Argentina","10","Catamarca","10105100","El Salado"
"AR","Argentina","46","La Rioja","46007040","Estación Mazán"
"AR","Argentina","46","La Rioja","46007010","Aimogasta"
"AR","Argentina","46","La Rioja","46007030","Bañado de los Pantanos"
"AR","Argentina","46","La Rioja","46007045","Termas de Santa Teresita"
"AR","Argentina","46","La Rioja","46007050","Villa Mazán"
"AR","Argentina","46","La Rioja","46014010","La Rioja"
"AR","Argentina","46","La Rioja","46021010","Aminga"
"AR","Argentina","46","La Rioja","46021020","Anillaco"
"AR","Argentina","46","La Rioja","46021030","Anjullón"
"AR","Argentina","46","La Rioja","46021040","Chuquis"
"AR","Argentina","46","La Rioja","46021050","Los Molinos"
"AR","Argentina","46","La Rioja","46021060","Pinchas"
"AR","Argentina","46","La Rioja","46021070","San Pedro"
"AR","Argentina","46","La Rioja","46021080","Santa Vera Cruz"
"AR","Argentina","46","La Rioja","46028040","Pagancillo"
"AR","Argentina","46","La Rioja","46028010","Aicuñá"
"AR","Argentina","46","La Rioja","46028030","Los Palacios"
"AR","Argentina","46","La Rioja","46028050","Villa Unión"
"AR","Argentina","46","La Rioja","46035010","Chamical"
"AR","Argentina","46","La Rioja","46035020","Polco"
"AR","Argentina","46","La Rioja","46042050","Colonia Vichigasta"
"AR","Argentina","46","La Rioja","46042090","Nonogasta"
"AR","Argentina","46","La Rioja","46042010","Chilecito"
"AR","Argentina","46","La Rioja","46042020","Colonia Anguinán"
"AR","Argentina","46","La Rioja","46042040","Colonia Malligasta"
"AR","Argentina","46","La Rioja","46042060","Guanchín"
"AR","Argentina","46","La Rioja","46042070","Malligasta"
"AR","Argentina","46","La Rioja","46042080","Miranda"
"AR","Argentina","46","La Rioja","46042100","San Nicolás"
"AR","Argentina","46","La Rioja","46042110","Santa Florentina"
"AR","Argentina","46","La Rioja","46042120","Sañogasta"
"AR","Argentina","46","La Rioja","46042130","Tilimuqui"
"AR","Argentina","46","La Rioja","46042140","Vichigasta"
"AR","Argentina","46","La Rioja","46049020","Angulos"
"AR","Argentina","46","La Rioja","46049060","Chañarmuyo"
"AR","Argentina","46","La Rioja","46049010","Alto Carrizal"
"AR","Argentina","46","La Rioja","46049030","Antinaco"
"AR","Argentina","46","La Rioja","46049040","Bajo Carrizal"
"AR","Argentina","46","La Rioja","46049050","Campanas"
"AR","Argentina","46","La Rioja","46049070","Famatina"
"AR","Argentina","46","La Rioja","46049080","La Cuadra"
"AR","Argentina","46","La Rioja","46049090","Pituil"
"AR","Argentina","46","La Rioja","46049100","Plaza Vieja"
"AR","Argentina","46","La Rioja","46049110","Santa Cruz"
"AR","Argentina","46","La Rioja","46049120","Santo Domingo"
"AR","Argentina","46","La Rioja","46056010","Punta de los Llanos"
"AR","Argentina","46","La Rioja","46056020","Tama"
"AR","Argentina","46","La Rioja","46077010","Villa Castelli"
"AR","Argentina","46","La Rioja","46098010","Jagüé"
"AR","Argentina","46","La Rioja","46098020","Villa San José de Vinchina"
"AR","Argentina","46","La Rioja","46105010","Amaná"
"AR","Argentina","46","La Rioja","46105020","Patquía"
"AR","Argentina","46","La Rioja","46119010","Salicas - San Blas"
"AR","Argentina","46","La Rioja","46126010","Villa Sanagasta"
"AR","Argentina","70","San Juan","70119050","Usno"
"AR","Argentina","70","San Juan","70119040","Los Baldecitos"
"AR","Argentina","70","San Juan","70119020","Balde del Rosario"
"AR","Argentina","18","Corrientes","18035030","Perugorría"
"AR","Argentina","18","Corrientes","18070010","Carolina"
"AR","Argentina","18","Corrientes","18070020","Goya"
"AR","Argentina","18","Corrientes","18091010","Cruz de los Milagros"
"AR","Argentina","18","Corrientes","18091020","Gobernador Juan E. Martínez"
"AR","Argentina","18","Corrientes","18091030","Lavalle"
"AR","Argentina","18","Corrientes","18091040","Santa Lucía"
"AR","Argentina","18","Corrientes","18091050","Villa Córdoba"
"AR","Argentina","18","Corrientes","18091060","Yatayti Calle"
"AR","Argentina","18","Corrientes","18105010","Felipe Yofré"
"AR","Argentina","18","Corrientes","18105030","Mercedes"
"AR","Argentina","18","Corrientes","18147020","Guaviraví"
"AR","Argentina","18","Corrientes","18147030","La Cruz"
"AR","Argentina","18","Corrientes","18147040","Yapeyú"
"AR","Argentina","18","Corrientes","18161010","Chavarría"
"AR","Argentina","18","Corrientes","18161030","9 de Julio"
"AR","Argentina","18","Corrientes","18161040","Pedro R. Fernández"
"AR","Argentina","14","Córdoba","14112050","La Rinconada"
"AR","Argentina","86","Santiago del Estero","86007030","Malbrán"
"AR","Argentina","86","Santiago del Estero","86007020","Casares"
"AR","Argentina","86","Santiago del Estero","86007040","Villa General Mitre"
"AR","Argentina","86","Santiago del Estero","86028040","Lugones"
"AR","Argentina","86","Santiago del Estero","86028020","Herrera"
"AR","Argentina","86","Santiago del Estero","86028060","Villa Mailín"
"AR","Argentina","86","Santiago del Estero","86028050","Real Sayana"
"AR","Argentina","86","Santiago del Estero","86028010","Colonia Dora"
"AR","Argentina","86","Santiago del Estero","86028030","Icaño"
"AR","Argentina","86","Santiago del Estero","86077020","Averías"
"AR","Argentina","86","Santiago del Estero","86077030","Estación Tacañitas"
"AR","Argentina","86","Santiago del Estero","86077010","Añatuya"
"AR","Argentina","86","Santiago del Estero","86112010","Villa Unión"
"AR","Argentina","66","Salta","66140020","Copo Quile"
"AR","Argentina","66","Salta","66140040","El Potrero"
"AR","Argentina","66","Salta","66140010","Antillá"
"AR","Argentina","66","Salta","66140060","San Felipe"
"AR","Argentina","86","Santiago del Estero","86014050","Santos Lugares"
"AR","Argentina","86","Santiago del Estero","86056080","San José del Boquerón"
"AR","Argentina","86","Santiago del Estero","86091010","El Bobadal"
"AR","Argentina","86","Santiago del Estero","86091005","El Arenal"
"AR","Argentina","86","Santiago del Estero","86091030","El Rincón"
"AR","Argentina","86","Santiago del Estero","86133050","Rapelli"
"AR","Argentina","86","Santiago del Estero","86133030","Nueva Esperanza"
"AR","Argentina","86","Santiago del Estero","86133040","Pozo Betbeder"
"AR","Argentina","86","Santiago del Estero","86133020","Las Delicias"
"AR","Argentina","86","Santiago del Estero","86133060","Santo Domingo"
"AR","Argentina","90","Tucumán","90007100","Villa Burruyacú"
"AR","Argentina","90","Tucumán","90007080","7 de Abril"
"AR","Argentina","90","Tucumán","90007070","Piedrabuena"
"AR","Argentina","90","Tucumán","90007090","Villa Benjamín Aráoz"
"AR","Argentina","42","La Pampa","42007030","Miguel Riglos"
"AR","Argentina","42","La Pampa","42014020","La Adela"
"AR","Argentina","42","La Pampa","42021010","Anguil"
"AR","Argentina","42","La Pampa","42021020","Santa Rosa"
"AR","Argentina","42","La Pampa","42035020","Eduardo Castex"
"AR","Argentina","42","La Pampa","42035060","Winifreda"
"AR","Argentina","42","La Pampa","42035010","Conhelo"
"AR","Argentina","42","La Pampa","42035030","Mauricio Mayer"
"AR","Argentina","42","La Pampa","42035040","Monte Nievas"
"AR","Argentina","42","La Pampa","42035050","Rucanelo"
"AR","Argentina","42","La Pampa","42070040","Perú"
"AR","Argentina","42","La Pampa","42070010","Alpachiri"
"AR","Argentina","42","La Pampa","42077010","Abramo"
"AR","Argentina","42","La Pampa","42077030","General San Martín"
"AR","Argentina","42","La Pampa","42077040","Hucal"
"AR","Argentina","42","La Pampa","42084010","Cuchillo Co"
"AR","Argentina","42","La Pampa","42098040","Telén"
"AR","Argentina","42","La Pampa","42098010","Carro Quemado"
"AR","Argentina","42","La Pampa","42098020","Loventué"
"AR","Argentina","42","La Pampa","42098030","Luan Toro"
"AR","Argentina","42","La Pampa","42119020","Colonia San José"
"AR","Argentina","42","La Pampa","42119060","Villa Mirasol"
"AR","Argentina","42","La Pampa","42126020","Ingeniero Foster"
"AR","Argentina","42","La Pampa","42126030","La Maruja"
"AR","Argentina","42","La Pampa","42126050","Pichi Huinca"
"AR","Argentina","42","La Pampa","42140005","Cachirulo"
"AR","Argentina","42","La Pampa","42154050","Quehué"
"AR","Argentina","42","La Pampa","42154010","Ataliva Roca"
"AR","Argentina","42","La Pampa","42154030","Colonia Santa María"
"AR","Argentina","42","La Pampa","42154040","General Acha"
"AR","Argentina","42","La Pampa","42154060","Unanué"
"AR","Argentina","62","Río Negro","62063020","Río Colorado"
"AR","Argentina","62","Río Negro","62063017","Pichi Mahuida"
"AR","Argentina","62","Río Negro","62063060","Salto Andersen"
"AR","Argentina","74","San Luis","74042010","Anchorena"
"AR","Argentina","74","San Luis","74042020","Arizona"
"AR","Argentina","54","Misiones","54042010","Colonia Victoria"
"AR","Argentina","54","Misiones","54042030","María Magdalena"
"AR","Argentina","54","Misiones","54042035","Nueva Delicia"
"AR","Argentina","54","Misiones","54042040","9 de Julio Kilómetro 28"
"AR","Argentina","54","Misiones","54042050","9 de Julio Kilómetro 20"
